id,label
294,15
295,21
296,21
297,6
298,6
299,10
300,15
301,12
302,6
303,15
304,6
305,16
306,16
307,6
308,6
309,6
310,10
311,6
312,6
313,21
314,15
315,6
316,6
317,12
318,21
319,6
320,12
321,12
322,16
323,16
324,16
325,12
326,16
327,6
328,6
329,12
330,6
331,6
332,12
333,21
334,6
335,12
336,21
337,12
338,12
339,15
340,6
341,6
342,15
343,12
344,6
345,21
346,15
347,21
348,6
349,16
350,6
351,15
352,4
353,6
354,6
355,6
356,6
357,16
358,21
359,21
360,6
361,6
362,6
363,15
364,6
365,6
366,15
367,6
368,6
369,6
370,21
371,21
372,21
373,12
374,6
375,16
376,16
377,16
378,6
379,12
380,6
381,10
382,6
383,16
384,6
385,15
386,6
387,15
388,21
389,12
390,6
391,6
392,6
393,16
394,6
395,21
396,4
397,15
398,21
399,10
400,6
401,6
402,6
403,12
404,6
405,16
406,6
407,6
408,6
409,16
410,6
411,6
412,16
413,21
414,10
415,6
416,6
417,16
418,6
419,5
420,16
421,16
422,16
423,12
424,15
425,6
426,16
427,16
428,16
429,6
430,12
431,15
432,21
433,16
434,21
435,21
436,6
437,21
438,6
439,16
440,12
441,21
442,21
443,21
444,6
445,10
446,21
447,16
448,16
449,6
450,6
451,21
452,12
453,21
454,15
455,16
456,15
457,6
458,6
459,6
460,4
461,12
462,21
463,12
464,15
465,16
466,6
467,6
468,16
469,6
470,10
471,6
472,21
473,12
474,16
475,6
476,12
477,6
478,12
479,6
480,10
481,10
482,21
483,6
484,6
485,15
486,15
487,21
488,12
489,6
490,6
491,15
492,15
493,21
494,21
495,21
496,6
497,10
498,12
499,6
500,21
501,6
502,6
503,16
504,12
505,12
506,16
507,12
508,12
509,6
510,21
511,6
512,6
513,10
514,15
515,15
516,12
517,10
518,6
519,6
520,6
521,12
522,21
523,16
524,6
525,12
526,12
527,15
528,12
529,16
530,16
531,6
532,6
533,16
534,21
535,6
536,15
537,6
538,6
539,21
540,6
541,6
542,12
543,21
544,6
545,16
546,12
547,6
548,6
549,12
550,6
551,10
552,6
553,10
554,10
555,6
556,6
557,16
558,6
559,21
560,16
561,6
562,6
563,6
564,21
565,12
566,6
567,6
568,3
569,12
570,6
571,6
572,6
573,12
574,15
575,21
576,21
577,4
578,6
579,6
580,6
581,15
582,16
583,6
584,6
585,21
586,6
587,12
588,21
589,12
590,6
591,21
592,10
593,6
594,6
595,12
596,10
597,6
598,21
599,16
600,12
601,16
602,15
603,6
604,21
605,6
606,6
607,12
608,21
609,21
610,16
611,21
612,15
613,6
614,6
615,16
616,6
617,10
618,21
619,12
620,21
621,6
622,6
623,6
624,6
625,21
626,12
627,6
628,6
629,21
630,4
631,15
632,6
633,6
634,21
635,15
636,6
637,6
638,21
639,12
640,6
641,12
642,6
643,6
644,6
645,6
646,6
647,10
648,21
649,6
650,6
651,21
652,12
653,6
654,6
655,16
656,6
657,6
658,15
659,6
660,6
661,3
662,6
663,16
664,6
665,21
666,10
667,21
668,21
669,12
670,6
671,15
672,21
673,6
674,6
675,16
676,5
677,12
678,12
679,6
680,3
681,15
682,21
683,15
684,12
685,10
686,6
687,16
688,6
689,4
690,6
691,21
692,16
693,21
694,6
695,21
696,16
697,21
698,6
699,12
700,6
701,12
702,21
703,10
704,21
705,21
706,6
707,6
708,12
709,6
710,6
711,15
712,6
713,15
714,6
715,6
716,15
717,4
718,6
719,21
720,21
721,12
722,21
723,6
724,16
725,12
726,16
727,6
728,6
729,6
730,12
731,6
732,10
733,16
734,6
735,6
736,21
737,12
738,6
739,5
740,21
741,12
742,10
743,16
744,16
745,6
746,12
747,6
748,21
749,4
750,15
751,6
752,6
753,6
754,6
755,4
756,21
757,6
758,16
759,12
760,21
761,6
762,6
763,12
764,6
765,6
766,6
767,12
768,12
769,21
770,10
771,6
772,16
773,16
774,16
775,15
776,16
777,10
778,15
779,10
780,6
781,12
782,6
783,6
784,12
785,6
786,21
787,16
788,10
789,21
790,6
791,12
792,6
793,12
794,21
795,6
796,12
797,6
798,6
799,12
800,6
801,21
802,21
803,6
804,21
805,6
806,21
807,6
808,6
809,12
810,12
811,21
812,15
813,21
814,10
815,6
816,12
817,12
818,12
819,10
820,15
821,21
822,4
823,21
824,15
825,6
826,16
827,21
828,6
829,16
830,10
831,6
832,15
833,21
834,21
835,21
836,6
837,6
838,6
839,21
840,15
841,10
842,12
843,6
844,6
845,21
846,16
847,4
848,12
849,6
850,4
851,6
852,21
853,15
854,16
855,21
856,16
857,6
858,6
859,6
860,6
861,6
862,21
863,6
864,16
865,21
866,16
867,15
868,16
869,15
870,21
871,12
872,15
873,15
874,12
875,6
876,6
877,10
878,12
879,12
880,6
881,16
882,6
883,16
884,15
885,12
886,6
887,12
888,6
889,15
890,12
891,6
892,6
893,21
894,12
895,6
896,6
897,12
898,12
899,6
900,6
901,6
902,6
903,6
904,12
905,15
906,6
907,21
908,6
909,6
910,12
911,4
912,12
913,15
914,21
915,6
916,6
917,10
918,16
919,21
920,6
921,6
922,12
923,6
924,21
925,15
926,16
927,11
928,12
929,6
930,12
931,6
932,3
933,6
934,10
935,16
936,12
937,15
938,21
939,12
940,21
941,21
942,15
943,6
944,6
945,21
946,4
947,6
948,6
949,15
950,10
951,21
952,16
953,16
954,6
955,10
956,21
957,6
958,12
959,6
960,16
961,6
962,15
963,10
964,21
965,16
966,10
967,6
968,12
969,10
970,12
971,6
972,6
973,12
974,15
975,16
976,12
977,6
978,12
979,10
980,16
981,21
982,6
983,6
984,15
985,12
986,6
987,21
988,21
989,12
990,6
991,6
992,12
993,21
994,6
995,21
996,21
997,6
998,21
999,6
1000,21
1001,6
1002,6
1003,21
1004,6
1005,6
1006,12
1007,15
1008,6
1009,12
1010,6
1011,12
1012,6
1013,15
1014,10
1015,6
1016,6
1017,16
1018,10
1019,15
1020,12
1021,16
1022,12
1023,21
1024,21
1025,6
1026,6
1027,12
1028,6
1029,21
1030,15
1031,12
1032,12
1033,16
1034,16
1035,4
1036,6
1037,21
1038,6
1039,16
1040,6
1041,12
1042,6
1043,6
1044,6
1045,12
1046,15
1047,15
1048,16
1049,16
1050,6
1051,6
1052,15
1053,6
1054,12
1055,6
1056,15
1057,21
1058,21
1059,12
1060,6
1061,6
1062,21
1063,6
1064,12
1065,12
1066,21
1067,16
1068,10
1069,5
1070,21
1071,15
1072,21
1073,21
1074,6
1075,10
1076,21
1077,16
1078,6
1079,10
1080,6
1081,21
1082,10
1083,11
1084,6
1085,6
1086,10
1087,21
1088,10
1089,4
1090,12
1091,6
1092,16
1093,6
1094,6
1095,15
1096,15
1097,6
1098,15
1099,21
1100,10
1101,12
1102,15
1103,21
1104,21
1105,12
1106,12
1107,6
1108,12
1109,12
1110,6
1111,15
1112,21
1113,10
1114,4
1115,6
1116,21
1117,12
1118,16
1119,21
1120,12
1121,6
1122,21
1123,21
1124,10
1125,4
1126,6
1127,16
1128,6
1129,12
1130,16
1131,6
1132,21
1133,10
1134,6
1135,12
1136,6
1137,5
1138,6
1139,15
1140,12
1141,16
1142,5
1143,6
1144,21
1145,6
1146,21
1147,21
1148,21
1149,10
1150,6
1151,12
1152,6
1153,16
1154,16
1155,15
1156,12
1157,12
1158,15
1159,6
1160,15
1161,10
1162,6
1163,6
1164,10
1165,21
1166,6
1167,6
1168,15
1169,15
1170,6
1171,16
1172,15
1173,6
1174,6
1175,6
1176,12
1177,6
1178,12
1179,21
1180,6
1181,16
1182,21
1183,6
1184,16
1185,16
1186,6
1187,10
1188,6
1189,15
1190,15
1191,6
1192,21
1193,21
1194,6
1195,12
1196,16
1197,6
1198,6
1199,10
1200,12
1201,21
1202,6
1203,21
1204,12
1205,21
1206,10
1207,6
1208,21
1209,16
1210,6
1211,15
1212,4
1213,6
1214,15
1215,21
1216,15
1217,10
1218,6
1219,6
1220,6
1221,12
1222,6
1223,6
1224,21
1225,12
1226,12
1227,6
1228,6
1229,15
1230,6
1231,21
1232,6
1233,6
1234,16
1235,6
1236,6
1237,5
1238,21
1239,21
1240,6
1241,15
1242,6
1243,6
1244,6
1245,21
1246,12
1247,4
1248,16
1249,6
1250,15
1251,6
1252,6
1253,6
1254,16
1255,21
1256,10
1257,6
1258,21
1259,6
1260,12
1261,10
1262,21
1263,6
1264,21
1265,6
1266,12
1267,6
1268,12
1269,10
1270,12
1271,6
1272,6
1273,21
1274,21
1275,15
1276,16
1277,6
1278,6
1279,6
1280,6
1281,6
1282,6
1283,15
1284,21
1285,21
1286,12
1287,16
1288,10
1289,6
1290,10
1291,21
1292,5
1293,15
1294,16
1295,6
1296,10
1297,21
1298,10
1299,6
1300,6
1301,6
1302,15
1303,6
1304,12
1305,15
1306,10
1307,6
1308,6
1309,12
1310,15
1311,16
1312,6
1313,12
1314,21
1315,6
1316,21
1317,12
1318,6
1319,15
1320,21
1321,21
1322,15
1323,6
1324,6
1325,6
1326,6
1327,15
1328,12
1329,6
1330,12
1331,6
1332,12
1333,15
1334,21
1335,6
1336,6
1337,6
1338,12
1339,15
1340,6
1341,10
1342,12
1343,6
1344,12
1345,21
1346,12
1347,6
1348,10
1349,12
1350,12
1351,10
1352,4
1353,15
1354,10
1355,6
1356,12
1357,15
1358,12
1359,6
1360,21
1361,6
1362,12
1363,12
1364,6
1365,21
1366,6
1367,16
1368,16
1369,21
1370,6
1371,21
1372,16
1373,6
1374,15
1375,6
1376,4
1377,16
1378,12
1379,12
1380,6
1381,6
1382,15
1383,6
1384,21
1385,12
1386,16
1387,21
1388,6
1389,16
1390,15
1391,4
1392,16
1393,21
1394,6
1395,21
1396,16
1397,6
1398,21
1399,12
1400,21
1401,6
1402,6
1403,16
1404,6
1405,6
1406,4
1407,15
1408,21
1409,12
1410,4
1411,6
1412,12
1413,15
1414,6
1415,6
1416,6
1417,15
1418,10
1419,6
1420,12
1421,10
1422,11
1423,15
1424,16
1425,21
1426,6
1427,6
1428,6
1429,16
1430,6
1431,21
1432,12
1433,15
1434,6
1435,15
1436,21
1437,6
1438,6
1439,21
1440,6
1441,5
1442,6
1443,6
1444,15
1445,5
1446,15
1447,15
1448,15
1449,16
1450,12
1451,16
1452,15
1453,6
1454,6
1455,6
1456,16
1457,6
1458,12
1459,15
1460,6
1461,12
1462,10
1463,6
1464,12
1465,6
1466,6
1467,6
1468,6
1469,6
1470,21
1471,16
1472,6
1473,6
1474,6
1475,15
1476,10
1477,6
1478,12
1479,6
1480,6
1481,21
1482,21
1483,6
1484,6
1485,16
1486,16
1487,21
1488,6
1489,6
1490,12
1491,12
1492,15
1493,15
1494,16
1495,6
1496,12
1497,4
1498,21
1499,12
1500,6
1501,12
1502,6
1503,15
1504,16
1505,4
1506,12
1507,10
1508,16
1509,6
1510,16
1511,6
1512,10
1513,6
1514,6
1515,15
1516,15
1517,16
1518,10
1519,6
1520,6
1521,16
1522,15
1523,12
1524,21
1525,6
1526,21
1527,12
1528,16
1529,21
1530,6
1531,6
1532,21
1533,15
1534,16
1535,16
1536,21
1537,6
1538,15
1539,12
1540,10
1541,6
1542,21
1543,16
1544,21
1545,21
1546,21
1547,6
1548,6
1549,12
1550,6
1551,6
1552,15
1553,6
1554,12
1555,16
1556,6
1557,6
1558,6
1559,21
1560,21
1561,15
1562,6
1563,21
1564,12
1565,15
1566,6
1567,6
1568,16
1569,6
1570,6
1571,6
1572,16
1573,12
1574,5
1575,21
1576,6
1577,16
1578,6
1579,6
1580,10
1581,21
1582,21
1583,10
1584,21
1585,12
1586,10
1587,12
1588,15
1589,15
1590,12
1591,16
1592,12
1593,4
1594,6
1595,6
1596,10
1597,6
1598,16
1599,12
1600,6
1601,21
1602,16
1603,6
1604,6
1605,15
1606,21
1607,15
1608,21
1609,6
1610,6
1611,6
1612,4
1613,15
1614,6
1615,15
1616,16
1617,3
1618,6
1619,15
1620,6
1621,6
1622,12
1623,21
1624,10
1625,6
1626,15
1627,21
1628,6
1629,21
1630,6
1631,6
1632,12
1633,6
1634,4
1635,6
1636,11
1637,6
1638,6
1639,21
1640,6
1641,21
1642,6
1643,21
1644,12
1645,6
1646,16
1647,12
1648,12
1649,12
1650,21
1651,6
1652,6
1653,15
1654,15
1655,12
1656,6
1657,10
1658,6
1659,6
1660,15
1661,6
1662,6
1663,6
1664,12
1665,6
1666,6
1667,21
1668,15
1669,15
1670,6
1671,6
1672,6
1673,6
1674,4
1675,16
1676,6
1677,6
1678,6
1679,21
1680,6
1681,16
1682,6
1683,6
1684,6
1685,16
1686,12
1687,10
1688,6
1689,12
1690,21
1691,12
1692,21
1693,12
1694,16
1695,6
1696,6
1697,6
1698,10
1699,6
1700,12
1701,6
1702,10
1703,6
1704,16
1705,4
1706,21
1707,15
1708,12
1709,6
1710,12
1711,12
1712,6
1713,21
1714,6
1715,6
1716,21
1717,15
1718,21
1719,15
1720,16
1721,15
1722,15
1723,6
1724,12
1725,21
1726,12
1727,21
1728,5
1729,16
1730,15
1731,6
1732,21
1733,10
1734,6
1735,12
1736,6
1737,6
1738,12
1739,10
1740,21
1741,16
1742,12
1743,6
1744,6
1745,21
1746,10
1747,12
1748,10
1749,6
1750,10
1751,12
1752,6
1753,6
1754,15
1755,10
1756,21
1757,12
1758,5
1759,21
1760,6
1761,6
1762,6
1763,6
1764,12
1765,21
1766,12
1767,10
1768,15
1769,15
1770,6
1771,15
1772,6
1773,12
1774,12
1775,6
1776,21
1777,15
1778,6
1779,6
1780,21
1781,10
1782,6
1783,6
1784,6
1785,6
1786,6
1787,12
1788,15
1789,12
1790,6
1791,6
1792,16
1793,6
1794,15
1795,6
1796,12
1797,15
1798,21
1799,6
1800,6
1801,21
1802,15
1803,4
1804,21
1805,21
1806,21
1807,12
1808,16
1809,4
1810,6
1811,12
1812,4
1813,6
1814,6
1815,15
1816,16
1817,15
1818,10
1819,6
1820,21
1821,5
1822,6
1823,12
1824,6
1825,6
1826,6
1827,16
1828,6
1829,21
1830,6
1831,4
1832,21
1833,12
1834,6
1835,21
1836,10
1837,21
1838,6
1839,10
1840,15
1841,10
1842,21
1843,6
1844,6
1845,16
1846,6
1847,6
1848,6
1849,12
1850,15
1851,12
1852,21
1853,20
1854,21
1855,10
1856,6
1857,21
1858,12
1859,21
1860,12
1861,21
1862,6
1863,6
1864,12
1865,16
1866,6
1867,6
1868,4
1869,6
1870,6
1871,12
1872,16
1873,6
1874,10
1875,16
1876,6
1877,6
1878,15
1879,21
1880,16
1881,12
1882,6
1883,6
1884,15
1885,6
1886,6
1887,6
1888,6
1889,15
1890,6
1891,12
1892,21
1893,6
1894,10
1895,10
1896,4
1897,15
1898,21
1899,17
1900,21
1901,12
1902,21
1903,16
1904,6
1905,6
1906,15
1907,6
1908,6
1909,16
1910,6
1911,12
1912,12
1913,10
1914,6
1915,6
1916,21
1917,6
1918,6
1919,6
1920,15
1921,12
1922,16
1923,12
1924,6
1925,21
1926,21
1927,12
1928,6
1929,21
1930,6
1931,12
1932,12
1933,16
1934,12
1935,16
1936,16
1937,6
1938,6
1939,6
1940,21
1941,6
1942,21
1943,6
1944,12
1945,6
1946,15
1947,21
1948,6
1949,21
1950,6
1951,6
1952,12
1953,6
1954,10
1955,6
1956,21
1957,21
1958,12
1959,6
1960,15
1961,15
1962,10
1963,16
1964,21
1965,10
1966,12
1967,10
1968,6
1969,4
1970,15
1971,12
1972,12
1973,4
1974,12
1975,15
1976,6
1977,12
1978,6
1979,6
1980,15
1981,12
1982,6
1983,6
1984,6
1985,12
1986,6
1987,21
1988,6
1989,21
1990,6
1991,12
1992,15
1993,21
1994,12
1995,6
1996,15
1997,12
1998,21
1999,15
2000,16
2001,6
2002,6
2003,6
2004,6
2005,16
2006,10
2007,16
2008,6
2009,21
2010,15
2011,15
2012,6
2013,12
2014,6
2015,6
2016,21
2017,15
2018,16
2019,21
2020,4
2021,12
2022,5
2023,16
2024,6
2025,6
2026,15
2027,12
2028,6
2029,10
2030,16
2031,21
2032,16
2033,21
2034,15
2035,21
2036,6
2037,16
2038,6
2039,6
2040,10
2041,12
2042,6
2043,16
2044,6
2045,6
2046,6
2047,6
2048,6
2049,6
2050,21
2051,6
2052,12
2053,21
2054,16
2055,12
2056,12
2057,6
2058,10
2059,10
2060,6
2061,12
2062,12
2063,10
2064,12
2065,5
2066,6
2067,21
2068,21
2069,6
2070,6
2071,6
2072,12
2073,10
2074,12
2075,6
2076,6
2077,6
2078,16
2079,6
2080,16
2081,6
2082,21
2083,10
2084,6
2085,15
2086,21
2087,6
2088,16
2089,6
2090,16
2091,6
2092,21
2093,6
2094,15
2095,4
2096,6
2097,6
2098,6
2099,6
2100,21
2101,12
2102,21
2103,6
2104,6
2105,12
2106,15
2107,6
2108,16
2109,12
2110,12
2111,21
2112,21
2113,6
2114,6
2115,15
2116,21
2117,6
2118,10
2119,21
2120,12
2121,21
2122,6
2123,12
2124,12
2125,6
2126,10
2127,16
2128,6
2129,6
2130,12
2131,12
2132,6
2133,12
2134,6
2135,5
2136,6
2137,15
