id,label
354,29
355,29
356,29
357,24
358,25
359,24
360,29
361,15
362,29
363,29
364,15
365,29
366,24
367,15
368,14
369,15
370,18
371,24
372,25
373,20
374,29
375,20
376,28
377,20
378,29
379,20
380,29
381,20
382,29
383,30
384,20
385,29
386,29
387,29
388,29
389,20
390,15
391,29
392,15
393,29
394,29
395,25
396,29
397,24
398,24
399,15
400,29
401,15
402,29
403,24
404,24
405,24
406,29
407,29
408,29
409,24
410,20
411,15
412,24
413,29
414,19
415,15
416,15
417,24
418,19
419,20
420,24
421,24
422,29
423,20
424,24
425,29
426,25
427,24
428,24
429,29
430,29
431,29
432,29
433,24
434,29
435,25
436,15
437,25
438,11
439,24
440,20
441,24
442,24
443,18
444,11
445,15
446,24
447,29
448,24
449,29
450,20
451,25
452,20
453,29
454,24
455,24
456,29
457,29
458,29
459,15
460,29
461,20
462,25
463,20
464,18
465,24
466,29
467,29
468,19
469,20
470,24
471,15
472,29
473,20
474,29
475,11
476,20
477,15
478,20
479,29
480,20
481,15
482,29
483,20
484,15
485,24
486,25
487,25
488,20
489,15
490,29
491,18
492,24
493,29
494,24
495,29
496,29
497,20
498,20
499,15
500,24
501,15
502,29
503,30
504,20
505,20
506,24
507,20
508,20
509,15
510,24
511,11
512,15
513,19
514,24
515,24
516,20
517,20
518,15
519,15
520,29
521,20
522,25
523,24
524,29
525,20
526,20
527,29
528,20
529,24
530,24
531,29
532,29
533,24
534,29
535,29
536,29
537,15
538,15
539,25
540,20
541,15
542,24
543,29
544,29
545,24
546,20
547,15
548,15
549,20
550,29
551,29
552,29
553,20
554,20
555,15
556,15
557,24
558,29
559,25
560,24
561,29
562,29
563,29
564,25
565,20
566,15
567,11
568,25
569,24
570,15
571,15
572,13
573,20
574,24
575,29
576,25
577,29
578,18
579,29
580,29
581,24
582,24
583,29
584,15
585,25
586,29
587,20
588,25
589,20
590,12
591,29
592,29
593,24
594,29
595,20
596,20
597,15
598,25
599,20
600,20
601,29
602,15
603,15
604,24
605,15
606,25
607,20
608,25
609,24
610,29
611,29
612,24
613,20
614,15
615,24
616,15
617,20
618,29
619,20
620,29
621,20
622,29
623,29
624,15
625,29
626,20
627,18
628,15
629,29
630,29
631,29
632,15
633,29
634,29
635,24
636,29
637,29
638,29
639,20
640,11
641,20
642,15
643,18
644,29
645,15
646,20
647,29
648,25
649,29
650,15
651,25
652,18
653,11
654,15
655,20
656,15
657,15
658,24
659,29
660,29
661,24
662,15
663,24
664,15
665,29
666,19
667,25
668,25
669,24
670,18
671,24
672,25
673,15
674,29
675,24
676,20
677,20
678,18
679,29
680,29
681,25
682,24
683,24
684,20
685,29
686,15
687,24
688,15
689,29
690,29
691,25
692,25
693,29
694,15
695,25
696,24
697,25
698,15
699,20
700,20
701,20
702,24
703,19
704,29
705,24
706,29
707,29
708,20
709,11
710,11
711,18
712,20
713,24
714,15
715,15
716,18
717,29
718,19
719,25
720,25
721,20
722,25
723,20
724,29
725,20
726,25
727,15
728,29
729,25
730,20
731,29
732,20
733,24
734,20
735,29
736,25
737,29
738,15
739,15
740,25
741,24
742,20
743,24
744,24
745,15
746,24
747,18
748,24
749,29
750,24
751,15
752,20
753,15
754,29
755,29
756,24
757,29
758,24
759,24
760,29
761,18
762,29
763,24
764,29
765,29
766,29
767,20
768,29
769,24
770,19
771,11
772,24
773,20
774,25
775,20
776,20
777,20
778,24
779,19
780,15
781,24
782,29
783,29
784,19
785,24
786,25
787,24
788,29
789,29
790,15
791,20
792,19
793,20
794,25
795,29
796,20
797,29
798,29
799,20
800,15
801,24
802,24
803,29
804,25
805,14
806,24
807,11
808,20
809,20
810,20
811,29
812,29
813,24
814,20
815,20
816,24
817,20
818,20
819,19
820,25
821,29
822,29
823,24
824,29
825,29
826,24
827,25
828,15
829,24
830,20
831,15
832,24
833,25
834,25
835,24
836,29
837,15
838,29
839,24
840,24
841,20
842,20
843,15
844,15
845,25
846,25
847,29
848,20
849,15
850,29
851,15
852,25
853,24
854,24
855,25
856,24
857,15
858,15
859,29
860,29
861,15
862,29
863,29
864,24
865,29
866,24
867,24
868,24
869,24
870,25
871,24
872,24
873,24
874,20
875,15
876,15
877,20
878,20
879,20
880,20
881,24
882,29
883,24
884,20
885,29
886,15
887,20
888,15
889,25
890,29
891,15
892,20
893,24
894,29
895,29
896,29
897,29
898,20
899,15
900,29
901,15
902,15
903,15
904,20
905,29
906,15
907,29
908,29
909,29
910,29
911,29
912,20
913,25
914,24
915,29
916,20
917,15
918,24
919,25
920,29
921,20
922,20
923,20
924,29
925,15
926,29
927,20
928,20
929,29
930,20
931,15
932,29
933,29
934,24
935,29
936,20
937,29
938,29
939,20
940,29
941,29
942,24
943,20
944,29
945,24
946,29
947,29
948,18
949,24
950,20
951,29
952,24
953,24
954,15
955,19
956,29
957,15
958,15
959,15
960,24
961,29
962,24
963,19
964,28
965,29
966,20
967,15
968,20
969,25
970,20
971,15
972,29
973,20
974,25
975,24
976,20
977,20
978,20
979,19
980,24
981,25
982,15
983,29
984,24
985,20
986,29
987,29
988,29
989,29
990,29
991,29
992,20
993,25
994,15
995,25
996,25
997,29
998,29
999,15
1000,29
1001,29
1002,19
1003,29
1004,15
1005,29
1006,20
1007,24
1008,29
1009,23
1010,15
1011,20
1012,15
1013,24
1014,29
1015,29
1016,20
1017,29
1018,20
1019,29
1020,20
1021,19
1022,20
1023,24
1024,25
1025,15
1026,29
1027,20
1028,29
1029,24
1030,24
1031,20
1032,29
1033,29
1034,25
1035,25
1036,15
1037,29
1038,29
1039,20
1040,11
1041,15
1042,29
1043,15
1044,18
1045,18
1046,29
1047,24
1048,24
1049,25
1050,13
1051,29
1052,24
1053,29
1054,20
1055,29
1056,23
1057,18
1058,24
1059,20
1060,29
1061,29
1062,25
1063,15
1064,20
1065,20
1066,24
1067,24
1068,29
1069,15
1070,24
1071,20
1072,25
1073,24
1074,29
1075,19
1076,24
1077,20
1078,15
1079,19
1080,15
1081,29
1082,23
1083,20
1084,11
1085,15
1086,29
1087,24
1088,25
1089,29
1090,20
1091,29
1092,24
1093,29
1094,15
1095,29
1096,29
1097,20
1098,24
1099,25
1100,19
1101,20
1102,29
1103,29
1104,29
1105,20
1106,20
1107,15
1108,20
1109,29
1110,15
1111,29
1112,25
1113,20
1114,29
1115,14
1116,25
1117,20
1118,24
1119,24
1120,20
1121,15
1122,24
1123,25
1124,19
1125,29
1126,15
1127,24
1128,29
1129,24
1130,29
1131,15
1132,29
1133,20
1134,29
1135,18
1136,24
1137,15
1138,15
1139,24
1140,20
1141,24
1142,20
1143,20
1144,25
1145,29
1146,25
1147,25
1148,25
1149,20
1150,15
1151,29
1152,15
1153,29
1154,29
1155,29
1156,20
1157,20
1158,25
1159,15
1160,29
1161,25
1162,15
1163,24
1164,20
1165,29
1166,29
1167,15
1168,29
1169,24
1170,29
1171,24
1172,29
1173,29
1174,24
1175,29
1176,20
1177,29
1178,20
1179,25
1180,29
1181,24
1182,25
1183,15
1184,24
1185,24
1186,15
1187,20
1188,29
1189,25
1190,18
1191,29
1192,25
1193,29
1194,29
1195,20
1196,24
1197,15
1198,15
1199,20
1200,20
1201,25
1202,29
1203,24
1204,24
1205,28
1206,20
1207,20
1208,25
1209,29
1210,29
1211,29
1212,29
1213,29
1214,24
1215,25
1216,24
1217,20
1218,29
1219,29
1220,29
1221,20
1222,29
1223,29
1224,25
1225,24
1226,20
1227,15
1228,18
1229,24
1230,29
1231,29
1232,15
1233,29
1234,25
1235,29
1236,29
1237,24
1238,25
1239,29
1240,15
1241,24
1242,15
1243,15
1244,29
1245,24
1246,20
1247,29
1248,24
1249,29
1250,24
1251,29
1252,20
1253,29
1254,29
1255,29
1256,25
1257,15
1258,25
1259,15
1260,20
1261,19
1262,29
1263,15
1264,25
1265,15
1266,24
1267,29
1268,20
1269,24
1270,20
1271,29
1272,20
1273,25
1274,25
1275,25
1276,25
1277,15
1278,15
1279,15
1280,29
1281,29
1282,29
1283,24
1284,25
1285,29
1286,29
1287,24
1288,19
1289,13
1290,15
1291,24
1292,15
1293,29
1294,24
1295,15
1296,20
1297,29
1298,20
1299,29
1300,15
1301,29
1302,29
1303,29
1304,24
1305,24
1306,29
1307,15
1308,29
1309,20
1310,24
1311,24
1312,29
1313,29
1314,25
1315,29
1316,29
1317,20
1318,20
1319,24
1320,29
1321,29
1322,25
1323,29
1324,15
1325,29
1326,25
1327,29
1328,20
1329,15
1330,20
1331,29
1332,24
1333,25
1334,29
1335,29
1336,29
1337,29
1338,29
1339,29
1340,13
1341,19
1342,20
1343,29
1344,24
1345,25
1346,20
1347,29
1348,20
1349,20
1350,20
1351,12
1352,29
1353,30
1354,20
1355,29
1356,20
1357,25
1358,24
1359,29
1360,29
1361,29
1362,24
1363,18
1364,29
1365,25
1366,29
1367,29
1368,24
1369,29
1370,29
1371,29
1372,20
1373,29
1374,24
1375,29
1376,29
1377,24
1378,24
1379,20
1380,29
1381,18
1382,25
1383,29
1384,24
1385,29
1386,24
1387,25
1388,15
1389,25
1390,29
1391,29
1392,25
1393,25
1394,20
1395,24
1396,24
1397,15
1398,29
1399,20
1400,25
1401,15
1402,25
1403,20
1404,29
1405,29
1406,24
1407,29
1408,25
1409,29
1410,29
1411,29
1412,20
1413,24
1414,20
1415,29
1416,20
1417,29
1418,15
1419,29
1420,20
1421,29
1422,29
1423,25
1424,20
1425,29
1426,11
1427,11
1428,29
1429,24
1430,29
1431,25
1432,29
1433,29
1434,29
1435,29
1436,25
1437,29
1438,29
1439,29
1440,15
1441,20
1442,29
1443,29
1444,24
1445,15
1446,24
1447,29
1448,20
1449,24
1450,29
1451,24
1452,25
1453,29
1454,15
1455,29
1456,24
1457,15
1458,20
1459,24
1460,29
1461,20
1462,19
1463,16
1464,20
1465,15
1466,29
1467,20
1468,13
1469,29
1470,24
1471,24
1472,29
1473,15
1474,15
1475,24
1476,20
1477,15
1478,24
1479,15
1480,11
1481,29
1482,25
1483,29
1484,12
1485,24
1486,24
1487,29
1488,15
1489,29
1490,20
1491,29
1492,24
1493,24
1494,24
1495,15
1496,20
1497,29
1498,29
1499,20
1500,29
1501,20
1502,29
1503,29
1504,24
1505,29
1506,24
1507,20
1508,24
1509,15
1510,24
1511,29
1512,24
1513,20
1514,29
1515,29
1516,24
1517,24
1518,19
1519,20
1520,29
1521,24
1522,24
1523,20
1524,29
1525,15
1526,24
1527,20
1528,24
1529,25
1530,15
1531,20
1532,24
1533,29
1534,20
1535,24
1536,29
1537,20
1538,29
1539,20
1540,19
1541,18
1542,25
1543,24
1544,24
1545,25
1546,29
1547,15
1548,29
1549,20
1550,15
1551,24
1552,24
1553,15
1554,20
1555,24
1556,11
1557,11
1558,20
1559,24
1560,29
1561,15
1562,29
1563,25
1564,20
1565,30
1566,11
1567,11
1568,20
1569,15
1570,29
1571,24
1572,24
1573,24
1574,20
1575,29
1576,29
1577,24
1578,15
1579,29
1580,29
1581,25
1582,25
1583,20
1584,24
1585,20
1586,19
1587,20
1588,24
1589,29
1590,20
1591,24
1592,20
1593,29
1594,29
1595,20
1596,15
1597,15
1598,25
1599,18
1600,29
1601,25
1602,29
1603,15
1604,15
1605,29
1606,25
1607,24
1608,24
1609,15
1610,29
1611,20
1612,29
1613,24
1614,14
1615,29
1616,24
1617,25
1618,13
1619,24
1620,29
1621,15
1622,20
1623,25
1624,20
1625,29
1626,24
1627,29
1628,15
1629,25
1630,29
1631,29
1632,29
1633,15
1634,29
1635,20
1636,29
1637,20
1638,11
1639,29
1640,15
1641,24
1642,15
1643,24
1644,20
1645,29
1646,29
1647,20
1648,20
1649,24
1650,25
1651,29
1652,15
1653,29
1654,29
1655,20
1656,15
1657,29
1658,29
1659,15
1660,20
1661,15
1662,29
1663,29
1664,20
1665,20
1666,15
1667,29
1668,24
1669,24
1670,29
1671,29
1672,29
1673,29
1674,25
1675,20
1676,20
1677,29
1678,20
1679,29
1680,29
1681,20
1682,13
1683,20
1684,29
1685,24
1686,24
1687,20
1688,29
1689,20
1690,25
1691,20
1692,24
1693,20
1694,24
1695,29
1696,15
1697,29
1698,20
1699,29
1700,20
1701,29
1702,15
1703,15
1704,24
1705,24
1706,25
1707,29
1708,20
1709,15
1710,20
1711,20
1712,20
1713,20
1714,20
1715,15
1716,25
1717,25
1718,24
1719,29
1720,24
1721,20
1722,24
1723,15
1724,24
1725,28
1726,20
1727,25
1728,19
1729,24
1730,24
1731,29
1732,25
1733,15
1734,11
1735,20
1736,20
1737,29
1738,20
1739,29
1740,25
1741,24
1742,20
1743,29
1744,15
1745,24
1746,20
1747,20
1748,20
1749,29
1750,20
1751,29
1752,15
1753,12
1754,29
1755,25
1756,29
1757,20
1758,20
1759,29
1760,15
1761,15
1762,15
1763,24
1764,20
1765,29
1766,20
1767,20
1768,29
1769,29
1770,15
1771,11
1772,29
1773,20
1774,20
1775,15
1776,24
1777,24
1778,29
1779,29
1780,29
1781,20
1782,15
1783,15
1784,24
1785,14
1786,29
1787,29
1788,29
1789,20
1790,15
1791,29
1792,24
1793,20
1794,24
1795,20
1796,29
1797,25
1798,24
1799,29
1800,29
1801,29
1802,24
1803,29
1804,25
1805,29
1806,29
1807,24
1808,24
1809,29
1810,15
1811,20
1812,29
1813,29
1814,29
1815,25
1816,24
1817,24
1818,20
1819,15
1820,24
1821,29
1822,24
1823,24
1824,15
1825,20
1826,23
1827,24
1828,29
1829,29
1830,29
1831,29
1832,29
1833,20
1834,15
1835,28
1836,19
1837,25
1838,29
1839,19
1840,24
1841,19
1842,29
1843,29
1844,29
1845,24
1846,15
1847,15
1848,29
1849,28
1850,29
1851,24
1852,24
1853,25
1854,25
1855,15
1856,15
1857,29
1858,20
1859,25
1860,20
1861,29
1862,29
1863,15
1864,20
1865,29
1866,15
1867,20
1868,25
1869,29
1870,15
1871,20
1872,24
1873,15
1874,24
1875,24
1876,15
1877,15
1878,29
1879,25
1880,24
1881,24
1882,15
1883,29
1884,20
1885,29
1886,29
1887,15
1888,13
1889,24
1890,15
1891,20
1892,24
1893,19
1894,20
1895,20
1896,29
1897,15
1898,24
1899,24
1900,24
1901,29
1902,24
1903,24
1904,29
1905,15
1906,24
1907,29
1908,29
1909,24
1910,20
1911,29
1912,20
1913,20
1914,29
1915,11
1916,25
1917,15
1918,29
1919,29
1920,20
1921,20
1922,29
1923,20
1924,15
1925,24
1926,25
1927,29
1928,15
1929,24
1930,29
1931,20
1932,29
1933,25
1934,29
1935,24
1936,24
1937,29
1938,11
1939,29
1940,29
1941,29
1942,25
1943,15
1944,20
1945,29
1946,24
1947,25
1948,20
1949,25
1950,29
1951,29
1952,24
1953,29
1954,20
1955,15
1956,29
1957,25
1958,20
1959,20
1960,18
1961,25
1962,19
1963,24
1964,24
1965,20
1966,20
1967,29
1968,15
1969,29
1970,24
1971,20
1972,20
1973,29
1974,20
1975,24
1976,15
1977,20
1978,15
1979,14
1980,24
1981,20
1982,29
1983,20
1984,29
1985,20
1986,29
1987,25
1988,29
1989,24
1990,15
1991,20
1992,12
1993,24
1994,29
1995,15
1996,29
1997,20
1998,29
1999,24
2000,20
2001,29
2002,20
2003,29
2004,29
2005,30
2006,24
2007,20
2008,15
2009,29
2010,25
2011,29
2012,29
2013,20
2014,29
2015,29
2016,24
2017,29
2018,24
2019,29
2020,29
2021,20
2022,20
2023,24
2024,29
2025,15
2026,24
2027,20
2028,29
2029,19
2030,25
2031,25
2032,24
2033,29
2034,24
2035,24
2036,29
2037,24
2038,15
2039,29
2040,20
2041,20
2042,15
2043,29
2044,29
2045,29
2046,15
2047,15
2048,20
2049,29
2050,24
2051,29
2052,20
2053,24
2054,24
2055,20
2056,20
2057,29
2058,20
2059,19
2060,20
2061,20
2062,20
2063,15
2064,15
2065,19
2066,29
2067,29
2068,29
2069,15
2070,29
2071,15
2072,20
2073,20
2074,20
2075,15
2076,20
2077,29
2078,20
2079,15
2080,24
2081,19
2082,25
2083,29
2084,15
2085,24
2086,25
2087,29
2088,29
2089,29
2090,24
2091,29
2092,25
2093,15
2094,24
2095,29
2096,29
2097,15
2098,15
2099,15
2100,29
2101,20
2102,25
2103,29
2104,15
2105,24
2106,24
2107,29
2108,25
2109,20
2110,20
2111,29
2112,25
2113,15
2114,29
2115,24
2116,24
2117,15
2118,29
2119,24
2120,20
2121,25
2122,15
2123,20
2124,29
2125,29
2126,20
2127,24
2128,15
2129,29
2130,24
2131,20
2132,29
2133,19
2134,29
2135,18
2136,29
2137,25
