id,label
636,16
637,10
638,18
639,8
640,11
641,16
642,13
643,7
644,5
645,8
646,13
647,13
648,18
649,7
650,10
651,18
652,16
653,22
654,4
655,16
656,7
657,13
658,16
659,10
660,7
661,18
662,3
663,19
664,8
665,22
666,14
667,17
668,19
669,11
670,11
671,7
672,18
673,6
674,13
675,22
676,3
677,8
678,4
679,22
680,26
681,16
682,16
683,22
684,13
685,10
686,7
687,16
688,10
689,4
690,4
691,16
692,18
693,18
694,4
695,15
696,16
697,21
698,5
699,3
700,4
701,13
702,21
703,5
704,18
705,18
706,21
707,10
708,4
709,4
710,5
711,8
712,16
713,10
714,5
715,8
716,16
717,18
718,8
719,19
720,21
721,8
722,21
723,5
724,18
725,10
726,17
727,7
728,10
729,4
730,13
731,18
732,4
733,16
734,8
735,8
736,18
737,16
738,8
739,3
740,18
741,16
742,3
743,18
744,10
745,8
746,21
747,5
748,21
749,7
750,18
751,7
752,8
753,3
754,7
755,7
756,15
757,7
758,21
759,13
760,4
761,7
762,18
763,19
764,7
765,4
766,7
767,18
768,10
769,19
770,4
771,4
772,16
773,19
774,16
775,18
776,16
777,8
778,19
779,4
780,10
781,18
782,4
783,8
784,16
785,18
786,4
787,16
788,8
789,22
790,5
791,7
792,6
793,16
794,18
795,11
796,11
797,10
798,5
799,13
800,8
801,4
802,10
803,21
804,4
805,8
806,19
807,4
808,8
809,13
810,13
811,22
812,4
813,21
814,5
815,8
816,18
817,10
818,13
819,16
820,5
821,16
822,13
823,22
824,7
825,7
826,10
827,19
828,12
829,18
830,3
831,10
832,8
833,16
834,7
835,21
836,7
837,7
838,10
839,21
840,4
841,4
842,13
843,19
844,10
845,18
846,16
847,21
848,13
849,4
850,21
851,5
852,19
853,18
854,10
855,19
856,16
857,3
858,3
859,10
860,4
861,8
862,21
863,4
864,16
865,4
866,4
867,16
868,16
869,18
870,5
871,10
872,18
873,16
874,16
875,8
876,4
877,8
878,8
879,19
880,7
881,18
882,10
883,18
884,18
885,4
886,10
887,13
888,4
889,16
890,8
891,8
892,16
893,21
894,16
895,18
896,4
897,7
898,8
899,8
900,22
901,4
902,10
903,13
904,13
905,4
906,18
907,18
908,4
909,4
910,4
911,18
912,5
913,19
914,16
915,4
916,13
917,4
918,18
919,21
920,7
921,8
922,8
923,17
924,21
925,10
926,11
927,4
928,18
929,10
930,13
931,10
932,7
933,21
934,22
935,19
936,13
937,8
938,21
939,11
940,4
941,7
942,18
943,18
944,5
945,18
946,7
947,9
948,21
949,4
950,19
951,7
952,16
953,18
954,22
955,8
956,21
957,5
958,7
959,4
960,18
961,21
962,16
963,8
964,19
965,10
966,13
967,4
968,16
969,21
970,19
971,8
972,4
973,18
974,16
975,18
976,8
977,8
978,13
979,7
980,18
981,8
982,10
983,17
984,7
985,4
986,20
987,21
988,4
989,16
990,8
991,8
992,16
993,21
994,4
995,19
996,21
997,7
998,4
999,7
1000,10
1001,18
1002,13
1003,21
1004,8
1005,21
1006,18
1007,16
1008,4
1009,4
1010,13
1011,11
1012,8
1013,16
1014,7
1015,21
1016,11
1017,7
1018,8
1019,4
1020,18
1021,23
1022,13
1023,10
1024,18
1025,16
1026,4
1027,13
1028,26
1029,16
1030,16
1031,16
1032,8
1033,16
1034,18
1035,22
1036,10
1037,8
1038,21
1039,16
1040,5
1041,4
1042,22
1043,4
1044,10
1045,10
1046,4
1047,16
1048,18
1049,21
1050,8
1051,23
1052,19
1053,9
1054,18
1055,5
1056,4
1057,21
1058,10
1059,13
1060,7
1061,4
1062,18
1063,4
1064,13
1065,13
1066,21
1067,18
1068,4
1069,8
1070,16
1071,11
1072,19
1073,19
1074,9
1075,8
1076,18
1077,18
1078,8
1079,13
1080,3
1081,10
1082,8
1083,3
1084,8
1085,8
1086,15
1087,18
1088,18
1089,7
1090,16
1091,5
1092,18
1093,18
1094,12
1095,10
1096,21
1097,4
1098,8
1099,13
1100,13
1101,16
1102,21
1103,7
1104,18
1105,21
1106,16
1107,8
1108,13
1109,18
1110,5
1111,19
1112,19
1113,4
1114,16
1115,10
1116,19
1117,13
1118,16
1119,21
1120,16
1121,3
1122,19
1123,16
1124,8
1125,19
1126,8
1127,16
1128,8
1129,18
1130,22
1131,8
1132,7
1133,10
1134,7
1135,13
1136,13
1137,19
1138,8
1139,18
1140,10
1141,18
1142,3
1143,8
1144,21
1145,7
1146,21
1147,16
1148,22
1149,4
1150,22
1151,8
1152,8
1153,9
1154,21
1155,18
1156,16
1157,18
1158,19
1159,7
1160,16
1161,13
1162,4
1163,18
1164,4
1165,16
1166,4
1167,18
1168,7
1169,18
1170,7
1171,18
1172,7
1173,18
1174,21
1175,7
1176,13
1177,18
1178,13
1179,18
1180,21
1181,19
1182,7
1183,5
1184,16
1185,18
1186,8
1187,13
1188,10
1189,19
1190,10
1191,5
1192,17
1193,18
1194,7
1195,18
1196,18
1197,5
1198,8
1199,4
1200,8
1201,21
1202,10
1203,18
1204,13
1205,21
1206,19
1207,15
1208,22
1209,21
1210,18
1211,16
1212,7
1213,7
1214,16
1215,4
1216,21
1217,16
1218,7
1219,7
1220,8
1221,13
1222,7
1223,7
1224,19
1225,18
1226,13
1227,8
1228,21
1229,8
1230,8
1231,10
1232,9
1233,10
1234,16
1235,5
1236,7
1237,4
1238,8
1239,21
1240,7
1241,16
1242,8
1243,5
1244,4
1245,4
1246,19
1247,21
1248,16
1249,21
1250,9
1251,7
1252,13
1253,22
1254,21
1255,8
1256,8
1257,11
1258,15
1259,10
1260,18
1261,8
1262,7
1263,5
1264,16
1265,4
1266,18
1267,18
1268,16
1269,5
1270,18
1271,7
1272,18
1273,10
1274,18
1275,4
1276,7
1277,22
1278,10
1279,8
1280,18
1281,7
1282,7
1283,22
1284,18
1285,21
1286,8
1287,18
1288,3
1289,10
1290,3
1291,19
1292,4
1293,10
1294,10
1295,13
1296,3
1297,21
1298,4
1299,18
1300,21
1301,7
1302,19
1303,18
1304,16
1305,7
1306,4
1307,8
1308,7
1309,13
1310,16
1311,11
1312,4
1313,18
1314,5
1315,5
1316,23
1317,15
1318,8
1319,18
1320,4
1321,21
1322,18
1323,16
1324,5
1325,4
1326,4
1327,10
1328,13
1329,13
1330,18
1331,5
1332,16
1333,18
1334,21
1335,23
1336,22
1337,4
1338,18
1339,21
1340,7
1341,13
1342,8
1343,5
1344,10
1345,19
1346,23
1347,7
1348,8
1349,13
1350,7
1351,21
1352,4
1353,18
1354,4
1355,22
1356,16
1357,19
1358,16
1359,7
1360,21
1361,10
1362,18
1363,13
1364,18
1365,18
1366,21
1367,21
1368,21
1369,21
1370,10
1371,21
1372,16
1373,21
1374,16
1375,7
1376,7
1377,23
1378,8
1379,18
1380,7
1381,22
1382,18
1383,5
1384,18
1385,13
1386,8
1387,15
1388,8
1389,19
1390,10
1391,16
1392,16
1393,19
1394,8
1395,16
1396,16
1397,9
1398,7
1399,13
1400,4
1401,7
1402,16
1403,18
1404,7
1405,18
1406,16
1407,21
1408,21
1409,9
1410,9
1411,4
1412,16
1413,17
1414,8
1415,13
1416,11
1417,21
1418,8
1419,21
1420,8
1421,13
1422,5
1423,19
1424,18
1425,18
1426,4
1427,4
1428,7
1429,21
1430,8
1431,18
1432,4
1433,11
1434,7
1435,21
1436,18
1437,7
1438,8
1439,19
1440,8
1441,8
1442,7
1443,10
1444,13
1445,13
1446,18
1447,10
1448,18
1449,16
1450,18
1451,10
1452,19
1453,7
1454,8
1455,26
1456,18
1457,21
1458,4
1459,18
1460,16
1461,4
1462,13
1463,13
1464,13
1465,19
1466,4
1467,4
1468,9
1469,10
1470,21
1471,10
1472,22
1473,8
1474,11
1475,10
1476,4
1477,8
1478,21
1479,8
1480,5
1481,21
1482,19
1483,4
1484,5
1485,21
1486,16
1487,21
1488,10
1489,7
1490,3
1491,11
1492,7
1493,16
1494,16
1495,8
1496,4
1497,4
1498,21
1499,3
1500,21
1501,7
1502,7
1503,11
1504,19
1505,19
1506,5
1507,19
1508,11
1509,7
1510,13
1511,18
1512,17
1513,15
1514,7
1515,5
1516,10
1517,21
1518,16
1519,8
1520,10
1521,13
1522,18
1523,16
1524,21
1525,3
1526,19
1527,7
1528,23
1529,21
1530,10
1531,4
1532,18
1533,5
1534,8
1535,16
1536,21
1537,16
1538,21
1539,8
1540,13
1541,8
1542,22
1543,16
1544,16
1545,4
1546,21
1547,10
1548,5
1549,16
1550,11
1551,21
1552,16
1553,4
1554,13
1555,13
1556,10
1557,4
1558,8
1559,19
1560,22
1561,13
1562,8
1563,18
1564,16
1565,18
1566,8
1567,8
1568,13
1569,7
1570,5
1571,15
1572,7
1573,10
1574,8
1575,4
1576,19
1577,16
1578,4
1579,21
1580,4
1581,18
1582,7
1583,8
1584,8
1585,7
1586,13
1587,16
1588,13
1589,16
1590,13
1591,16
1592,12
1593,5
1594,22
1595,11
1596,13
1597,5
1598,23
1599,8
1600,19
1601,19
1602,21
1603,8
1604,10
1605,10
1606,21
1607,7
1608,18
1609,5
1610,8
1611,4
1612,22
1613,18
1614,7
1615,10
1616,19
1617,18
1618,12
1619,18
1620,5
1621,12
1622,16
1623,16
1624,13
1625,21
1626,16
1627,21
1628,11
1629,4
1630,5
1631,10
1632,16
1633,5
1634,21
1635,5
1636,16
1637,8
1638,4
1639,21
1640,8
1641,18
1642,13
1643,15
1644,16
1645,10
1646,11
1647,4
1648,8
1649,18
1650,22
1651,5
1652,4
1653,21
1654,5
1655,18
1656,7
1657,16
1658,18
1659,5
1660,18
1661,9
1662,10
1663,13
1664,13
1665,5
1666,13
1667,21
1668,18
1669,16
1670,5
1671,8
1672,21
1673,10
1674,18
1675,13
1676,3
1677,8
1678,7
1679,21
1680,21
1681,16
1682,3
1683,8
1684,7
1685,18
1686,18
1687,18
1688,8
1689,18
1690,19
1691,16
1692,22
1693,7
1694,13
1695,4
1696,8
1697,7
1698,16
1699,10
1700,16
1701,7
1702,8
1703,19
1704,13
1705,15
1706,18
1707,18
1708,16
1709,10
1710,16
1711,16
1712,8
1713,18
1714,18
1715,7
1716,4
1717,18
1718,21
1719,7
1720,17
1721,21
1722,18
1723,9
1724,19
1725,21
1726,16
1727,18
1728,13
1729,18
1730,4
1731,10
1732,15
1733,8
1734,3
1735,16
1736,4
1737,12
1738,18
1739,19
1740,18
1741,16
1742,16
1743,18
1744,7
1745,16
1746,19
1747,16
1748,8
1749,5
1750,10
1751,8
1752,8
1753,10
1754,18
1755,7
1756,21
1757,13
1758,5
1759,21
1760,21
1761,18
1762,22
1763,19
1764,16
1765,22
1766,8
1767,13
1768,10
1769,8
1770,9
1771,13
1772,7
1773,16
1774,11
1775,7
1776,21
1777,18
1778,7
1779,21
1780,21
1781,3
1782,8
1783,13
1784,22
1785,5
1786,21
1787,13
1788,10
1789,18
1790,4
1791,10
1792,16
1793,13
1794,7
1795,8
1796,16
1797,18
1798,22
1799,10
1800,18
1801,5
1802,3
1803,7
1804,19
1805,4
1806,7
1807,4
1808,23
1809,18
1810,8
1811,22
1812,21
1813,22
1814,7
1815,18
1816,16
1817,16
1818,13
1819,8
1820,18
1821,18
1822,4
1823,18
1824,8
1825,13
1826,15
1827,18
1828,16
1829,21
1830,7
1831,21
1832,21
1833,16
1834,7
1835,21
1836,13
1837,4
1838,4
1839,8
1840,8
1841,16
1842,4
1843,7
1844,10
1845,18
1846,8
1847,8
1848,7
1849,16
1850,21
1851,13
1852,18
1853,19
1854,18
1855,4
1856,4
1857,18
1858,16
1859,21
1860,11
1861,21
1862,21
1863,7
1864,8
1865,16
1866,8
1867,18
1868,19
1869,8
1870,8
1871,4
1872,16
1873,21
1874,21
1875,18
1876,7
1877,4
1878,7
1879,18
1880,18
1881,11
1882,4
1883,16
1884,4
1885,4
1886,7
1887,6
1888,5
1889,18
1890,8
1891,22
1892,16
1893,8
1894,8
1895,18
1896,5
1897,16
1898,18
1899,19
1900,7
1901,18
1902,18
1903,13
1904,7
1905,8
1906,16
1907,18
1908,21
1909,16
1910,4
1911,18
1912,11
1913,3
1914,22
1915,7
1916,18
1917,21
1918,21
1919,4
1920,16
1921,12
1922,10
1923,4
1924,8
1925,18
1926,18
1927,4
1928,18
1929,16
1930,22
1931,13
1932,10
1933,21
1934,8
1935,15
1936,18
1937,22
1938,8
1939,21
1940,18
1941,10
1942,4
1943,5
1944,8
1945,7
1946,18
1947,18
1948,13
1949,16
1950,7
1951,5
1952,13
1953,21
1954,16
1955,8
1956,16
1957,19
1958,8
1959,8
1960,21
1961,4
1962,16
1963,16
1964,21
1965,13
1966,8
1967,18
1968,7
1969,7
1970,18
1971,8
1972,10
1973,22
1974,15
1975,18
1976,7
1977,16
1978,10
1979,7
1980,18
1981,16
1982,21
1983,16
1984,7
1985,16
1986,7
1987,21
1988,8
1989,16
1990,7
1991,16
1992,8
1993,21
1994,16
1995,3
1996,13
1997,13
1998,21
1999,16
2000,16
2001,4
2002,8
2003,19
2004,7
2005,10
2006,21
2007,13
2008,5
2009,4
2010,19
2011,18
2012,7
2013,16
2014,7
2015,22
2016,22
2017,4
2018,19
2019,21
2020,21
2021,19
2022,19
2023,16
2024,5
2025,8
2026,18
2027,16
2028,4
2029,13
2030,22
2031,21
2032,8
2033,19
2034,22
2035,19
2036,5
2037,16
2038,21
2039,4
2040,4
2041,7
2042,7
2043,18
2044,7
2045,13
2046,8
2047,4
2048,7
2049,7
2050,18
2051,10
2052,10
2053,21
2054,18
2055,18
2056,8
2057,11
2058,16
2059,13
2060,11
2061,13
2062,13
2063,4
2064,7
2065,13
2066,23
2067,7
2068,7
2069,8
2070,4
2071,10
2072,8
2073,13
2074,18
2075,13
2076,7
2077,8
2078,13
2079,5
2080,16
2081,13
2082,18
2083,4
2084,8
2085,18
2086,18
2087,5
2088,22
2089,13
2090,16
2091,16
2092,4
2093,9
2094,18
2095,18
2096,8
2097,21
2098,7
2099,7
2100,21
2101,18
2102,21
2103,21
2104,7
2105,16
2106,21
2107,10
2108,16
2109,16
2110,16
2111,18
2112,21
2113,8
2114,4
2115,10
2116,16
2117,8
2118,21
2119,19
2120,4
2121,21
2122,5
2123,19
2124,5
2125,22
2126,16
2127,18
2128,7
2129,21
2130,8
2131,13
2132,5
2133,11
2134,13
2135,7
2136,4
2137,19
