id,label
273,7
274,25
275,18
276,30
277,26
278,18
279,30
280,25
281,19
282,23
283,19
284,13
285,10
286,28
287,19
288,18
289,15
290,10
291,28
292,28
293,23
294,9
295,25
296,7
297,9
298,9
299,22
300,23
301,20
302,30
303,6
304,16
305,29
306,24
307,10
308,8
309,29
310,23
311,29
312,23
313,19
314,22
315,30
316,13
317,19
318,24
319,20
320,21
321,21
322,18
323,23
324,19
325,19
326,17
327,14
328,11
329,23
330,26
331,22
332,18
333,13
334,27
335,26
336,8
337,22
338,29
339,11
340,23
341,30
342,28
343,25
344,12
345,26
346,23
347,20
348,9
349,20
350,18
351,30
352,29
353,13
354,10
355,11
356,12
357,20
358,27
359,11
360,15
361,29
362,28
363,11
364,22
365,10
366,24
367,28
368,9
369,30
370,29
371,27
372,24
373,19
374,18
375,21
376,29
377,18
378,16
379,22
380,15
381,25
382,22
383,13
384,25
385,28
386,16
387,14
388,25
389,16
390,8
391,24
392,13
393,17
394,24
395,27
396,16
397,30
398,25
399,29
400,19
401,29
402,12
403,30
404,14
405,14
406,13
407,29
408,30
409,29
410,17
411,11
412,23
413,12
414,22
415,27
416,11
417,20
418,14
419,10
420,24
421,21
422,29
423,17
424,23
425,11
426,14
427,29
428,20
429,17
430,9
431,29
432,27
433,9
434,29
435,27
436,21
437,20
438,19
439,25
440,25
441,30
442,30
443,15
444,20
445,19
446,26
447,19
448,27
449,27
450,14
451,30
452,30
453,24
454,24
455,20
456,15
457,15
458,11
459,18
460,30
461,8
462,9
463,17
464,14
465,23
466,17
467,30
468,30
469,13
470,19
471,11
472,30
473,18
474,23
475,13
476,29
477,17
478,21
479,20
480,16
481,29
482,30
483,24
484,19
485,24
486,20
487,23
488,20
489,27
490,29
491,9
492,25
493,29
494,23
495,29
496,18
497,20
498,22
499,17
500,28
501,15
502,25
503,19
504,21
505,11
506,28
507,24
508,20
509,18
510,27
511,14
512,21
513,13
514,21
515,30
516,11
517,11
518,11
519,29
520,9
521,16
522,20
523,28
524,7
525,9
526,14
527,16
528,20
529,23
530,20
531,18
532,30
533,27
534,20
535,18
536,19
537,12
538,13
539,9
540,15
541,11
542,26
543,27
544,11
545,26
546,20
547,20
548,15
549,19
550,11
551,21
552,11
553,13
554,22
555,11
556,30
557,20
558,24
559,28
560,28
561,12
562,15
563,13
564,27
565,17
566,11
567,11
568,25
569,30
570,12
571,17
572,25
573,18
574,23
575,18
576,27
577,16
578,17
579,17
580,13
581,17
582,27
583,13
584,11
585,22
586,9
587,21
588,26
589,14
590,13
591,27
592,19
593,25
594,28
595,9
596,8
597,9
598,12
599,22
600,20
601,19
602,29
603,21
604,24
605,13
606,30
607,14
608,28
609,20
610,15
611,13
612,27
613,27
614,16
615,18
616,15
617,20
618,29
619,20
620,19
621,14
622,29
623,30
624,11
625,21
626,30
627,17
628,29
629,25
630,27
631,19
632,14
633,16
634,28
635,26
636,20
637,26
638,28
639,19
640,30
641,21
642,23
643,6
644,6
645,8
646,12
647,20
648,24
649,15
650,16
651,22
652,20
653,28
654,18
655,28
656,20
657,30
658,23
659,8
660,11
661,10
662,14
663,24
664,9
665,27
666,30
667,27
668,28
669,27
670,14
671,13
672,29
673,12
674,29
675,24
676,11
677,19
678,17
679,13
680,29
681,20
682,11
683,18
684,12
685,13
686,23
687,20
688,17
689,29
690,25
691,24
692,16
693,15
694,25
695,30
696,30
697,29
698,30
699,8
700,17
701,16
702,12
703,13
704,26
705,7
706,12
707,15
708,17
709,18
710,20
711,19
712,12
713,28
714,15
715,16
716,22
717,21
718,23
719,23
720,29
721,17
722,28
723,9
724,30
725,23
726,22
727,18
728,13
729,9
730,14
731,18
732,22
733,16
734,16
735,25
736,26
737,29
738,11
739,13
740,30
741,16
742,27
743,21
744,26
745,17
746,25
747,15
748,29
749,18
750,15
751,24
752,27
753,11
754,27
755,24
756,30
757,15
758,22
759,22
760,30
761,29
762,11
763,21
764,10
765,10
766,17
767,14
768,21
769,24
770,30
771,28
772,25
773,30
774,24
775,23
776,15
777,17
778,25
779,21
780,15
781,21
782,18
783,18
784,27
785,22
786,19
787,29
788,16
789,29
790,30
791,24
792,10
793,30
794,28
795,28
796,26
797,19
798,30
799,25
800,12
801,21
802,26
803,26
804,11
805,9
806,30
807,12
808,12
809,29
810,11
811,26
812,10
813,17
814,22
815,11
816,26
817,26
818,22
819,17
820,28
821,26
822,15
823,27
824,15
825,20
826,22
827,28
828,16
829,14
830,23
831,28
832,23
833,24
834,29
835,29
836,15
837,17
838,14
839,26
840,25
841,12
842,18
843,16
844,14
845,28
846,25
847,19
848,22
849,15
850,11
851,19
852,30
853,20
854,24
855,10
856,28
857,9
858,30
859,15
860,21
861,16
862,21
863,13
864,21
865,25
866,15
867,11
868,13
869,23
870,25
871,20
872,25
873,14
874,24
875,21
876,22
877,21
878,18
879,25
880,10
881,8
882,17
883,17
884,19
885,18
886,12
887,23
888,16
889,21
890,29
891,12
892,10
893,18
894,17
895,29
896,21
897,17
898,15
899,9
900,30
901,15
902,25
903,29
904,22
905,30
906,20
907,30
908,14
909,9
910,27
911,15
912,24
913,8
914,23
915,11
916,27
917,18
918,22
919,30
920,25
921,9
922,11
923,20
924,14
925,15
926,13
927,29
928,24
929,19
930,13
931,25
932,13
933,21
934,26
935,25
936,17
937,30
938,29
939,17
940,30
941,30
942,17
943,21
944,26
945,29
946,20
947,29
948,15
949,16
950,17
951,23
952,12
953,16
954,18
955,18
956,26
957,18
958,22
959,13
960,25
961,29
962,19
963,22
964,30
965,30
966,12
967,12
968,19
969,13
970,13
971,23
972,30
973,16
974,28
975,13
976,25
977,23
978,20
979,9
980,22
981,9
982,17
983,9
984,28
985,23
986,9
987,25
988,28
989,21
990,15
991,13
992,18
993,27
994,29
995,21
996,30
997,30
998,26
999,24
1000,14
1001,12
1002,13
1003,26
1004,25
1005,23
1006,10
1007,18
1008,22
1009,15
1010,17
1011,22
1012,18
1013,19
1014,10
1015,14
1016,12
1017,11
1018,28
1019,24
1020,19
1021,24
1022,19
1023,28
1024,27
1025,28
1026,14
1027,23
1028,9
1029,29
1030,26
1031,22
1032,17
1033,24
1034,27
1035,18
1036,18
1037,9
1038,16
1039,27
1040,8
1041,21
1042,18
1043,21
1044,8
1045,17
1046,9
1047,18
1048,20
1049,17
1050,15
1051,13
1052,24
1053,20
1054,26
1055,30
1056,19
1057,15
1058,28
1059,19
1060,27
1061,30
1062,20
1063,28
1064,28
1065,21
1066,30
1067,25
1068,14
1069,18
1070,29
1071,19
1072,27
1073,26
1074,27
1075,19
1076,26
1077,30
1078,18
1079,19
1080,29
1081,27
1082,15
1083,26
1084,12
1085,9
1086,19
1087,30
1088,25
1089,10
1090,11
1091,27
1092,19
1093,25
1094,12
1095,12
1096,26
1097,15
1098,23
1099,23
1100,23
1101,23
1102,18
1103,10
1104,27
1105,20
1106,22
1107,16
1108,23
1109,15
1110,13
1111,10
1112,11
1113,21
1114,29
1115,13
1116,18
1117,17
1118,18
1119,24
1120,23
1121,11
1122,10
1123,12
1124,9
1125,26
1126,10
1127,29
1128,19
1129,18
1130,30
1131,27
1132,12
1133,14
1134,30
1135,23
1136,17
1137,23
1138,23
1139,30
1140,18
1141,28
1142,20
1143,25
1144,25
1145,24
1146,29
1147,30
1148,24
1149,16
1150,27
1151,11
1152,14
1153,9
1154,30
1155,28
1156,16
1157,24
1158,24
1159,21
1160,18
1161,22
1162,13
1163,25
1164,20
1165,26
1166,30
1167,16
1168,29
1169,12
1170,23
1171,21
1172,17
1173,11
1174,19
1175,22
1176,21
1177,18
1178,16
1179,22
1180,22
1181,28
1182,26
1183,20
1184,19
1185,20
1186,17
1187,21
1188,29
1189,17
1190,18
1191,18
1192,21
1193,13
1194,14
1195,20
1196,27
1197,16
1198,27
1199,15
1200,19
1201,28
1202,8
1203,23
1204,16
1205,26
1206,10
1207,13
1208,20
1209,28
1210,28
1211,18
1212,21
1213,30
1214,12
1215,9
1216,25
1217,9
1218,10
1219,17
1220,23
1221,17
1222,14
1223,27
1224,26
1225,28
1226,25
1227,16
1228,18
1229,24
1230,18
1231,18
1232,9
1233,17
1234,26
1235,8
1236,18
1237,28
1238,20
1239,28
1240,29
1241,23
1242,17
1243,8
1244,12
1245,15
1246,19
1247,30
1248,22
1249,26
1250,29
1251,11
1252,15
1253,30
1254,26
1255,25
1256,27
1257,20
1258,28
1259,14
1260,22
1261,18
1262,29
1263,11
1264,25
1265,11
1266,9
1267,8
1268,17
1269,25
1270,20
1271,22
1272,24
1273,19
1274,27
1275,9
1276,27
1277,19
1278,17
1279,11
1280,20
1281,11
1282,25
1283,9
1284,21
1285,24
1286,26
1287,18
1288,19
1289,19
1290,28
1291,24
1292,21
1293,9
1294,24
1295,26
1296,18
1297,16
1298,22
1299,8
1300,10
1301,26
1302,21
1303,26
1304,13
1305,25
1306,11
1307,18
1308,25
1309,20
1310,21
1311,27
1312,15
1313,17
1314,13
1315,6
1316,17
1317,23
1318,21
1319,20
1320,26
1321,9
1322,17
1323,7
1324,30
1325,13
1326,8
1327,23
1328,21
1329,30
1330,28
1331,9
1332,28
1333,24
1334,18
1335,11
1336,30
1337,21
1338,15
1339,26
1340,18
1341,21
1342,17
1343,23
1344,18
1345,28
1346,17
1347,30
1348,21
1349,18
1350,18
1351,19
1352,29
1353,28
1354,22
1355,26
1356,25
1357,16
1358,19
1359,21
1360,20
1361,29
1362,22
1363,19
1364,11
1365,29
1366,28
1367,30
1368,30
1369,30
1370,13
1371,17
1372,23
1373,30
1374,18
1375,8
1376,30
1377,25
1378,24
1379,19
1380,9
1381,10
1382,24
1383,30
1384,19
1385,19
1386,21
1387,22
1388,13
1389,27
1390,18
1391,17
1392,27
1393,20
1394,24
1395,18
1396,17
1397,12
1398,29
1399,23
1400,25
1401,13
1402,10
1403,29
1404,21
1405,7
1406,12
1407,27
1408,12
1409,28
1410,28
1411,17
1412,15
1413,14
1414,28
1415,30
1416,15
1417,13
1418,18
1419,18
1420,30
1421,28
1422,25
1423,12
1424,22
1425,12
1426,18
1427,10
1428,18
1429,28
1430,12
1431,16
1432,8
1433,18
1434,21
1435,10
1436,28
1437,18
1438,11
1439,14
1440,18
1441,10
1442,11
1443,19
1444,21
1445,18
1446,15
1447,17
1448,11
1449,29
1450,19
1451,18
1452,29
1453,22
1454,15
1455,14
1456,22
1457,13
1458,23
1459,23
1460,21
1461,17
1462,17
1463,19
1464,21
1465,16
1466,23
1467,29
1468,18
1469,30
1470,19
1471,19
1472,21
1473,14
1474,12
1475,24
1476,10
1477,11
1478,19
1479,18
1480,21
1481,26
1482,23
1483,16
1484,18
1485,25
1486,20
1487,15
1488,20
1489,17
1490,12
1491,15
1492,12
1493,22
1494,29
1495,28
1496,18
1497,25
1498,21
1499,20
1500,13
1501,14
1502,24
1503,17
1504,21
1505,14
1506,12
1507,30
1508,24
1509,16
1510,21
1511,29
1512,11
1513,12
1514,28
1515,14
1516,25
1517,27
1518,24
1519,22
1520,24
1521,29
1522,21
1523,19
1524,30
1525,18
1526,26
1527,16
1528,19
1529,29
1530,30
1531,15
1532,9
1533,24
1534,14
1535,14
1536,9
1537,23
1538,30
1539,30
1540,12
1541,16
1542,22
1543,23
1544,30
1545,12
1546,12
1547,20
1548,8
1549,25
1550,10
1551,30
1552,17
1553,9
1554,26
1555,28
1556,27
1557,21
1558,25
1559,26
1560,16
1561,30
1562,29
1563,24
1564,18
1565,14
1566,24
1567,27
1568,18
1569,29
1570,30
1571,14
1572,24
1573,16
1574,18
1575,8
1576,14
1577,16
1578,25
1579,11
1580,27
1581,11
1582,30
1583,18
1584,28
1585,26
1586,30
1587,28
1588,27
1589,21
1590,29
1591,12
1592,23
1593,20
1594,12
1595,10
1596,26
1597,11
1598,30
1599,20
1600,26
1601,15
1602,19
1603,20
1604,29
1605,19
1606,26
1607,30
1608,30
1609,24
1610,24
1611,11
1612,28
1613,27
1614,9
1615,25
1616,24
1617,25
1618,12
1619,28
1620,10
1621,13
1622,12
1623,21
1624,27
1625,17
1626,22
1627,30
1628,25
1629,20
1630,29
1631,30
1632,16
1633,25
1634,28
1635,22
1636,28
1637,21
1638,8
1639,29
1640,18
1641,21
1642,17
1643,30
1644,17
1645,18
1646,15
1647,17
1648,16
1649,9
1650,29
1651,28
1652,14
1653,16
1654,24
1655,22
1656,20
1657,9
1658,13
1659,18
1660,13
1661,19
1662,17
1663,11
1664,9
1665,22
1666,16
1667,16
1668,21
1669,28
1670,29
1671,8
1672,29
1673,11
1674,23
1675,30
1676,10
1677,15
1678,19
1679,9
1680,19
1681,22
1682,17
1683,28
1684,8
1685,22
1686,17
1687,30
1688,24
1689,11
1690,21
1691,27
1692,29
1693,11
1694,15
1695,14
1696,16
1697,15
1698,19
1699,15
1700,16
1701,30
1702,19
1703,14
1704,22
1705,30
1706,11
1707,29
1708,13
1709,11
1710,19
1711,18
1712,22
1713,29
1714,22
1715,11
1716,23
1717,18
1718,26
1719,30
1720,23
1721,21
1722,25
1723,10
1724,30
1725,24
1726,22
1727,21
1728,15
1729,20
1730,22
1731,23
1732,28
1733,19
1734,17
1735,19
1736,20
1737,17
1738,15
1739,10
1740,23
1741,25
1742,19
1743,11
1744,14
1745,25
1746,25
1747,26
1748,17
1749,17
1750,12
1751,11
1752,16
1753,19
1754,22
1755,22
1756,26
1757,13
1758,27
1759,27
1760,17
1761,18
1762,17
1763,11
1764,29
1765,25
1766,16
1767,28
1768,16
1769,21
1770,29
1771,19
1772,18
1773,8
1774,30
1775,30
1776,21
1777,26
1778,24
1779,22
1780,30
1781,11
1782,12
1783,18
1784,22
1785,9
1786,29
1787,19
1788,11
1789,19
1790,16
1791,18
1792,20
1793,19
1794,22
1795,8
1796,11
1797,26
1798,26
1799,25
1800,6
1801,9
1802,24
1803,28
1804,14
1805,26
1806,26
1807,27
1808,30
1809,9
1810,26
1811,23
1812,26
1813,17
1814,13
1815,22
1816,17
1817,23
1818,19
1819,11
1820,22
1821,27
1822,9
1823,16
1824,29
1825,21
1826,11
1827,26
1828,22
1829,30
1830,15
1831,30
1832,19
1833,25
1834,13
1835,17
1836,14
1837,10
1838,14
1839,22
1840,29
1841,19
1842,16
1843,15
1844,29
1845,16
1846,11
1847,13
1848,17
1849,29
1850,11
1851,21
1852,24
1853,25
1854,23
1855,16
1856,29
1857,26
1858,9
1859,26
1860,25
1861,28
1862,27
1863,15
1864,15
1865,16
1866,17
1867,18
1868,11
1869,25
1870,15
1871,11
1872,27
1873,19
1874,17
1875,15
1876,19
1877,12
1878,14
1879,26
1880,8
1881,29
1882,29
1883,13
1884,20
1885,16
1886,11
1887,12
1888,28
1889,19
1890,26
1891,23
1892,23
1893,15
1894,20
1895,15
1896,11
1897,14
1898,19
1899,9
1900,15
1901,21
1902,22
1903,13
1904,30
1905,14
1906,25
1907,29
1908,27
1909,23
1910,7
1911,16
1912,20
1913,22
1914,8
1915,21
1916,24
1917,14
1918,22
1919,12
1920,12
1921,16
1922,29
1923,12
1924,10
1925,25
1926,29
1927,27
1928,13
1929,23
1930,18
1931,17
1932,29
1933,29
1934,11
1935,28
1936,21
1937,13
1938,30
1939,28
1940,27
1941,13
1942,9
1943,15
1944,18
1945,10
1946,10
1947,28
1948,24
1949,10
1950,25
1951,9
1952,26
1953,16
1954,13
1955,12
1956,29
1957,29
1958,22
1959,21
1960,15
1961,9
1962,15
1963,21
1964,18
1965,25
1966,21
1967,30
1968,25
1969,30
1970,29
1971,18
1972,21
1973,11
1974,18
1975,23
1976,14
1977,10
1978,11
1979,12
1980,9
1981,25
1982,22
1983,23
1984,30
1985,30
1986,7
1987,10
1988,10
1989,20
1990,8
1991,20
1992,11
1993,27
1994,17
1995,15
1996,17
1997,21
1998,30
1999,24
2000,19
2001,11
2002,24
2003,18
2004,14
2005,30
2006,23
2007,28
2008,19
2009,9
2010,9
2011,30
2012,12
2013,23
2014,21
2015,25
2016,20
2017,26
2018,24
2019,29
2020,29
2021,11
2022,12
2023,10
2024,19
2025,16
2026,17
2027,29
2028,29
2029,21
2030,10
2031,11
2032,18
2033,13
2034,23
2035,28
2036,9
2037,17
2038,17
2039,10
2040,18
2041,22
2042,10
2043,19
2044,29
2045,15
2046,18
2047,30
2048,19
2049,27
2050,8
2051,16
2052,7
2053,24
2054,27
2055,19
2056,19
2057,10
2058,17
2059,17
2060,18
2061,19
2062,19
2063,26
2064,16
2065,15
2066,28
2067,29
2068,19
2069,23
2070,30
2071,14
2072,16
2073,17
2074,13
2075,28
2076,17
2077,29
2078,18
2079,15
2080,27
2081,18
2082,28
2083,19
2084,21
2085,30
2086,17
2087,11
2088,28
2089,15
2090,15
2091,13
2092,8
2093,9
2094,23
2095,14
2096,10
2097,21
2098,13
2099,21
2100,29
2101,26
2102,15
2103,13
2104,30
2105,9
2106,21
2107,27
2108,25
2109,23
2110,23
2111,11
2112,25
2113,22
2114,16
2115,24
2116,30
2117,15
2118,27
2119,28
2120,16
2121,30
2122,28
2123,20
2124,12
2125,26
2126,27
2127,16
2128,13
2129,10
2130,19
2131,19
2132,29
2133,22
2134,13
2135,17
2136,28
2137,28
